--2017-05-08 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 80200K .......... .......... .......... .......... .......... 78% 39.5M 1s
 80250K .......... .......... .......... .......... .......... 78%  137M 1s
 80300K .......... .......... .......... .......... .......... 78%  160M 1s
 80350K .......... .......... .......... .......... .......... 78%  156M 1s
 80400K .......... .......... .......... .......... .......... 78%  176M 1s
 80450K .......... .......... .......... .......... .......... 78%  143M 1s
 80500K .......... .......... .......... .......... .......... 78%  169M 1s
 80550K .......... .......... .......... .......... .......... 78%  252M 1s
 80600K .......... .......... .......... .......... .......... 78% 77.9M 1s
 80650K .......... .......... .......... .......... .......... 78%  138M 1s
 80700K .......... .......... .......... .......... .......... 78% 61.3M 1s
 80750K .......... .......... .......... .......... .......... 78% 77.7M 1s
 80800K .......... .......... .......... .......... .......... 78% 40.8M 1s
 80850K .......... .......... .......... .......... .......... 79% 3.14M 1s
 80900K .......... .......... .......... .......... .......... 79% 90.1M 1s
 80950K .......... .......... .......... .......... .......... 79%  122M 1s
 81000K .......... .......... .......... .......... .......... 79%  114M 1s
 81050K .......... .......... .......... .......... .......... 79%  106M 1s
 81100K .......... .......... .......... .......... .......... 79% 92.7M 1s
 81150K .......... .......... .......... .......... .......... 79%  129M 1s
 81200K .......... .......... .......... .......... .......... 79% 39.2M 1s
 81250K .......... .......... .......... .......... .......... 79%  156M 1s
 81300K .......... .......... .......... .......... .......... 79%  139M 1s
 81350K .......... .......... .......... .......... .......... 79%  216M 1s
 81400K .......... .......... .......... .......... .......... 79% 29.8M 1s
 81450K .......... .......... .......... .......... .......... 79%  168M 1s
 81500K .......... .......... .......... .......... .......... 79% 83.1M 1s
 81550K .......... .......... .......... .......... .......... 79%  157M 1s
 81600K .......... .......... .......... .......... .......... 79%  174M 1s
 81650K .......... .......... .......... .......... .......... 79%  153M 1s
 81700K .......... .......... .......... .......... .......... 79%  165M 1s
 81750K .......... .......... .......... .......... .......... 79%  219M 1s
 81800K .......... .......... .......... .......... .......... 79% 59.1M 1s
 81850K .......... .......... .......... .......... .......... 79%  185M 1s
 81900K .......... .......... .......... .......... .......... 80% 14.6M 1s
 81950K .......... .......... .......... .......... .......... 80%  347M 1s
 82000K .......... .......... .......... .......... .......... 80%  382M 1s
 82050K .......... .......... .......... .......... .......... 80%  448M 1s
 82100K .......... .......... .......... .......... .......... 80%  251M 1s
 82150K .......... .......... .......... .......... .......... 80%  164M 1s
 82200K .......... .......... .......... .......... .......... 80%  232M 1s
 82250K .......... .......... .......... .......... .......... 80% 5.83M 1s
 82300K .......... .......... .......... .......... .......... 80%  131M 1s
 82350K .......... .......... .......... .......... .......... 80%  114M 1s
 82400K .......... .......... .......... .......... .......... 80%  119M 1s
 82450K .......... .......... .......... .......... .......... 80% 89.8M 1s
 82500K .......... .......... .......... .......... .......... 80%  127M 1s
 82550K .......... .......... .......... .......... .......... 80%  105M 1s
 82600K .......... .......... .......... .......... .......... 80%  111M 1s
 82650K .......... .......... .......... .......... .......... 80% 78.5M 1s
 82700K .......... .......... .......... .......... .......... 80%  138M 1s
 82750K .......... .......... .......... .......... .......... 80%  131M 1s
 82800K .......... .......... .......... .......... .......... 80% 29.6M 1s
 82850K .......... .......... .......... .......... .......... 80%  160M 1s
 82900K .......... .......... .......... .......... .......... 81%  122M 1s
 82950K .......... .......... .......... .......... .......... 81%  164M 1s
 83000K .......... .......... .......... .......... .......... 81%  293M 1s
 83050K .......... .......... .......... .......... .......... 81%  452M 1s
 83100K .......... .......... .......... .......... .......... 81% 18.7M 1s
 83150K .......... .......... .......... .......... .......... 81%  157M 1s
 83200K .......... .......... .......... .......... .......... 81%  147M 1s
 83250K .......... .......... .......... .......... .......... 81%  167M 1s
 83300K .......... .......... .......... .......... .......... 81%  168M 0s
 83350K .......... .......... .......... .......... .......... 81%  163M 0s
 83400K .......... .......... .......... .......... .......... 81%  175M 0s
 83450K .......... .......... .......... .......... .......... 81%  159M 0s
 83500K .......... .......... .......... .......... .......... 81% 55.2M 0s
 83550K .......... .......... .......... .......... .......... 81%  425M 0s
 83600K .......... .......... .......... .......... .......... 81%  456M 0s
 83650K .......... .......... .......... .......... .......... 81% 3.07M 0s
 83700K .......... .......... .......... .......... .......... 81% 92.2M 0s
 83750K .......... .......... .......... .......... .......... 81%  115M 0s
 83800K .......... .......... .......... .......... .......... 81%  102M 0s
 83850K .......... .......... .......... .......... .......... 81% 94.2M 0s
 83900K .......... .......... .......... .......... .......... 81%  126M 0s
 83950K .......... .......... .......... .......... .......... 82%  116M 0s
 84000K .......... .......... .......... .......... .......... 82%  102M 0s
 84050K .......... .......... .......... .......... .......... 82% 20.8M 0s
 84100K .......... .......... .......... .......... .......... 82%  164M 0s
 84150K .......... .......... .......... .......... .......... 82%  151M 0s
 84200K .......... .......... .......... .......... .......... 82%  158M 0s
 84250K .......... .......... .......... .......... .......... 82%  171M 0s
 84300K .......... .......... .......... .......... .......... 82%  148M 0s
 84350K .......... .......... .......... .......... .......... 82%  144M 0s
 84400K .......... .......... .......... .......... .......... 82%  260M 0s
 84450K .......... .......... .......... .......... .......... 82%  177M 0s
 84500K .......... .......... .......... .......... .......... 82%  152M 0s
 84550K .......... .......... .......... .......... .......... 82%  169M 0s
 84600K .......... .......... .......... .......... .......... 82% 15.2M 0s
 84650K .......... .......... .......... .......... .......... 82% 87.9M 0s
 84700K .......... .......... .......... .......... .......... 82%  169M 0s
 84750K .......... .......... .......... .......... .......... 82%  150M 0s
 84800K .......... .......... .......... .......... .......... 82%  253M 0s
 84850K .......... .......... .......... .......... .......... 82%  256M 0s
 84900K .......... .......... .......... .......... .......... 82% 13.0M 0s
 84950K .......... .......... .......... .......... .......... 83%  371M 0s
 85000K .......... .......... .......... .......... .......... 83%  451M 0s
 85050K .......... .......... .......... .......... .......... 83% 1.73M 0s
 85100K .......... .......... .......... .......... .......... 83%  310M 0s
 85150K .......... .......... .......... .......... .......... 83%  390M 0s
 85200K .......... .......... .......... .......... .......... 83%  207M 0s
 85250K .......... .......... .......... .......... .......... 83%  389M 0s
 85300K .......... .......... .......... .......... .......... 83%  423M 0s
 85350K .......... .......... .......... .......... .......... 83%  403M 0s
 85400K .......... .......... .......... .......... .......... 83%  368M 0s
 85450K .......... .......... .......... .......... .......... 83%  436M 0s
 85500K .......... .......... .......... .......... .......... 83%  423M 0s
 85550K .......... .......... .......... .......... .......... 83%  427M 0s
 85600K .......... .......... .......... .......... .......... 83%  363M 0s
 85650K .......... .......... .......... .......... .......... 83%  359M 0s
 85700K .......... .......... .......... .......... .......... 83%  406M 0s
 85750K .......... .......... .......... .......... .......... 83%  369M 0s
 85800K .......... .......... .......... .......... .......... 83%  374M 0s
 85850K .......... .......... .......... .......... .......... 83%  401M 0s
 85900K .......... .......... .......... .......... .......... 83%  400M 0s
 85950K .......... .......... .......... .......... .......... 83%  341M 0s
 86000K .......... .......... .......... .......... .......... 84%  337M 0s
 86050K .......... .......... .......... .......... .......... 84%  369M 0s
 86100K .......... .......... .......... .......... .......... 84%  374M 0s
 86150K .......... .......... .......... .......... .......... 84%  320M 0s
 86200K .......... .......... .......... .......... .......... 84%  360M 0s
 86250K .......... .......... .......... .......... .......... 84%  436M 0s
 86300K .......... .......... .......... .......... .......... 84%  376M 0s
 86350K .......... .......... .......... .......... .......... 84%  374M 0s
 86400K .......... .......... .......... .......... .......... 84% 3.89M 0s
 86450K .......... .......... .......... .......... .......... 84%  154M 0s
 86500K .......... .......... .......... .......... .......... 84%  210M 0s
 86550K .......... .......... .......... .......... .......... 84%  194M 0s
