--2017-05-05 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 74050K .......... .......... .......... .......... .......... 72% 57.8M 1s
 74100K .......... .......... .......... .......... .......... 72% 21.9M 1s
 74150K .......... .......... .......... .......... .......... 72%  319M 1s
 74200K .......... .......... .......... .......... .......... 72%  458M 1s
 74250K .......... .......... .......... .......... .......... 72% 13.3M 1s
 74300K .......... .......... .......... .......... .......... 72%  140M 1s
 74350K .......... .......... .......... .......... .......... 72% 32.4M 1s
 74400K .......... .......... .......... .......... .......... 72%  158M 1s
 74450K .......... .......... .......... .......... .......... 72%  171M 1s
 74500K .......... .......... .......... .......... .......... 72%  220M 1s
 74550K .......... .......... .......... .......... .......... 72% 10.9M 1s
 74600K .......... .......... .......... .......... .......... 72%  404M 1s
 74650K .......... .......... .......... .......... .......... 72%  357M 1s
 74700K .......... .......... .......... .......... .......... 72%  460M 1s
 74750K .......... .......... .......... .......... .......... 73%  460M 1s
 74800K .......... .......... .......... .......... .......... 73% 11.1M 1s
 74850K .......... .......... .......... .......... .......... 73%  401M 1s
 74900K .......... .......... .......... .......... .......... 73%  458M 1s
 74950K .......... .......... .......... .......... .......... 73%  402M 1s
 75000K .......... .......... .......... .......... .......... 73%  468M 1s
 75050K .......... .......... .......... .......... .......... 73% 60.0M 1s
 75100K .......... .......... .......... .......... .......... 73%  147M 1s
 75150K .......... .......... .......... .......... .......... 73% 37.0M 1s
 75200K .......... .......... .......... .......... .......... 73%  155M 1s
 75250K .......... .......... .......... .......... .......... 73%  159M 1s
 75300K .......... .......... .......... .......... .......... 73%  149M 1s
 75350K .......... .......... .......... .......... .......... 73% 11.1M 1s
 75400K .......... .......... .......... .......... .......... 73%  136M 1s
 75450K .......... .......... .......... .......... .......... 73%  306M 1s
 75500K .......... .......... .......... .......... .......... 73%  457M 1s
 75550K .......... .......... .......... .......... .......... 73%  394M 1s
 75600K .......... .......... .......... .......... .......... 73% 11.3M 1s
 75650K .......... .......... .......... .......... .......... 73%  275M 1s
 75700K .......... .......... .......... .......... .......... 73%  397M 1s
 75750K .......... .......... .......... .......... .......... 74% 40.6M 1s
 75800K .......... .......... .......... .......... .......... 74%  155M 1s
 75850K .......... .......... .......... .......... .......... 74%  158M 1s
 75900K .......... .......... .......... .......... .......... 74%  291M 1s
 75950K .......... .......... .......... .......... .......... 74% 13.0M 1s
 76000K .......... .......... .......... .......... .......... 74% 55.6M 1s
 76050K .......... .......... .......... .......... .......... 74%  127M 1s
 76100K .......... .......... .......... .......... .......... 74% 25.9M 1s
 76150K .......... .......... .......... .......... .......... 74%  143M 1s
 76200K .......... .......... .......... .......... .......... 74%  280M 1s
 76250K .......... .......... .......... .......... .......... 74%  370M 1s
 76300K .......... .......... .......... .......... .......... 74% 16.2M 1s
 76350K .......... .......... .......... .......... .......... 74%  125M 1s
 76400K .......... .......... .......... .......... .......... 74% 17.2M 1s
 76450K .......... .......... .......... .......... .......... 74%  329M 1s
 76500K .......... .......... .......... .......... .......... 74%  457M 1s
 76550K .......... .......... .......... .......... .......... 74% 11.3M 1s
 76600K .......... .......... .......... .......... .......... 74%  147M 1s
 76650K .......... .......... .......... .......... .......... 74%  128M 1s
 76700K .......... .......... .......... .......... .......... 74%  178M 1s
 76750K .......... .......... .......... .......... .......... 75%  121M 1s
 76800K .......... .......... .......... .......... .......... 75%  280M 1s
 76850K .......... .......... .......... .......... .......... 75%  415M 1s
 76900K .......... .......... .......... .......... .......... 75%  465M 1s
 76950K .......... .......... .......... .......... .......... 75% 4.85M 1s
 77000K .......... .......... .......... .......... .......... 75%  151M 1s
 77050K .......... .......... .......... .......... .......... 75% 44.4M 1s
 77100K .......... .......... .......... .......... .......... 75%  168M 1s
 77150K .......... .......... .......... .......... .......... 75%  347M 1s
 77200K .......... .......... .......... .......... .......... 75%  279M 1s
 77250K .......... .......... .......... .......... .......... 75% 84.6M 1s
 77300K .......... .......... .......... .......... .......... 75%  400M 1s
 77350K .......... .......... .......... .......... .......... 75%  143M 1s
 77400K .......... .......... .......... .......... .......... 75%  396M 1s
 77450K .......... .......... .......... .......... .......... 75%  460M 1s
 77500K .......... .......... .......... .......... .......... 75% 33.2M 1s
 77550K .......... .......... .......... .......... .......... 75% 37.9M 1s
 77600K .......... .......... .......... .......... .......... 75%  103M 1s
 77650K .......... .......... .......... .......... .......... 75%  132M 1s
 77700K .......... .......... .......... .......... .......... 75%  166M 1s
 77750K .......... .......... .......... .......... .......... 75%  230M 1s
 77800K .......... .......... .......... .......... .......... 76% 8.89M 1s
 77850K .......... .......... .......... .......... .......... 76% 55.5M 1s
 77900K .......... .......... .......... .......... .......... 76%  371M 1s
 77950K .......... .......... .......... .......... .......... 76%  289M 1s
 78000K .......... .......... .......... .......... .......... 76%  455M 1s
 78050K .......... .......... .......... .......... .......... 76%  379M 1s
 78100K .......... .......... .......... .......... .......... 76%  457M 1s
 78150K .......... .......... .......... .......... .......... 76%  461M 1s
 78200K .......... .......... .......... .......... .......... 76%  457M 1s
 78250K .......... .......... .......... .......... .......... 76%  394M 1s
 78300K .......... .......... .......... .......... .......... 76%  458M 1s
 78350K .......... .......... .......... .......... .......... 76% 12.3M 1s
 78400K .......... .......... .......... .......... .......... 76% 22.3M 1s
 78450K .......... .......... .......... .......... .......... 76%  285M 1s
 78500K .......... .......... .......... .......... .......... 76%  456M 1s
 78550K .......... .......... .......... .......... .......... 76%  463M 1s
 78600K .......... .......... .......... .......... .......... 76%  459M 1s
 78650K .......... .......... .......... .......... .......... 76% 15.1M 1s
 78700K .......... .......... .......... .......... .......... 76% 12.0M 1s
 78750K .......... .......... .......... .......... .......... 76%  186M 1s
 78800K .......... .......... .......... .......... .......... 77%  389M 1s
 78850K .......... .......... .......... .......... .......... 77%  460M 1s
 78900K .......... .......... .......... .......... .......... 77%  461M 1s
 78950K .......... .......... .......... .......... .......... 77%  465M 1s
 79000K .......... .......... .......... .......... .......... 77%  266M 1s
 79050K .......... .......... .......... .......... .......... 77% 7.08M 1s
 79100K .......... .......... .......... .......... .......... 77%  396M 1s
 79150K .......... .......... .......... .......... .......... 77%  279M 1s
 79200K .......... .......... .......... .......... .......... 77% 14.4M 1s
 79250K .......... .......... .......... .......... .......... 77%  388M 1s
 79300K .......... .......... .......... .......... .......... 77%  452M 1s
 79350K .......... .......... .......... .......... .......... 77%  345M 1s
 79400K .......... .......... .......... .......... .......... 77%  459M 1s
 79450K .......... .......... .......... .......... .......... 77%  454M 1s
 79500K .......... .......... .......... .......... .......... 77%  427M 1s
 79550K .......... .......... .......... .......... .......... 77% 40.2M 1s
 79600K .......... .......... .......... .......... .......... 77% 6.10M 1s
 79650K .......... .......... .......... .......... .......... 77%  116M 1s
 79700K .......... .......... .......... .......... .......... 77%  147M 1s
 79750K .......... .......... .......... .......... .......... 77%  139M 1s
 79800K .......... .......... .......... .......... .......... 77% 14.3M 1s
 79850K .......... .......... .......... .......... .......... 78%  169M 1s
 79900K .......... .......... .......... .......... .......... 78%  157M 1s
 79950K .......... .......... .......... .......... .......... 78% 10.8M 1s
 80000K .......... .......... .......... .......... .......... 78%  374M 1s
 80050K .......... .......... .......... .......... .......... 78%  278M 1s
 80100K .......... .......... .......... .......... .......... 78% 20.6M 1s
 80150K .......... .......... .......... .......... .......... 78%  274M 1s
 80200K .......... .......... .......... .......... .......... 78% 56.2M 1s
 80250K .......... .......... .......... .......... .......... 78% 6.67M 1s
