--2017-05-01 22:02:37--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 39750K .......... .......... .......... .......... .......... 38%  115M 2s
 39800K .......... .......... .......... .......... .......... 38% 94.1M 2s
 39850K .......... .......... .......... .......... .......... 38% 92.8M 2s
 39900K .......... .......... .......... .......... .......... 39% 98.5M 2s
 39950K .......... .......... .......... .......... .......... 39% 90.7M 2s
 40000K .......... .......... .......... .......... .......... 39%  109M 2s
 40050K .......... .......... .......... .......... .......... 39% 86.9M 2s
 40100K .......... .......... .......... .......... .......... 39%  118M 2s
 40150K .......... .......... .......... .......... .......... 39% 98.7M 2s
 40200K .......... .......... .......... .......... .......... 39% 11.6M 2s
 40250K .......... .......... .......... .......... .......... 39%  102M 2s
 40300K .......... .......... .......... .......... .......... 39%  106M 2s
 40350K .......... .......... .......... .......... .......... 39% 76.7M 2s
 40400K .......... .......... .......... .......... .......... 39%  141M 2s
 40450K .......... .......... .......... .......... .......... 39% 97.3M 2s
 40500K .......... .......... .......... .......... .......... 39% 86.6M 2s
 40550K .......... .......... .......... .......... .......... 39%  104M 2s
 40600K .......... .......... .......... .......... .......... 39% 78.5M 2s
 40650K .......... .......... .......... .......... .......... 39%  159M 2s
 40700K .......... .......... .......... .......... .......... 39% 67.8M 2s
 40750K .......... .......... .......... .......... .......... 39%  184M 2s
 40800K .......... .......... .......... .......... .......... 39% 89.8M 2s
 40850K .......... .......... .......... .......... .......... 39%  108M 2s
 40900K .......... .......... .......... .......... .......... 39% 75.2M 2s
 40950K .......... .......... .......... .......... .......... 40%  107M 2s
 41000K .......... .......... .......... .......... .......... 40%  133M 2s
 41050K .......... .......... .......... .......... .......... 40% 93.2M 2s
 41100K .......... .......... .......... .......... .......... 40% 96.1M 2s
 41150K .......... .......... .......... .......... .......... 40%  113M 2s
 41200K .......... .......... .......... .......... .......... 40% 98.7M 2s
 41250K .......... .......... .......... .......... .......... 40% 87.7M 2s
 41300K .......... .......... .......... .......... .......... 40% 78.0M 2s
 41350K .......... .......... .......... .......... .......... 40%  144M 2s
 41400K .......... .......... .......... .......... .......... 40% 93.6M 2s
 41450K .......... .......... .......... .......... .......... 40% 89.0M 2s
 41500K .......... .......... .......... .......... .......... 40%  114M 2s
 41550K .......... .......... .......... .......... .......... 40% 2.68M 2s
 41600K .......... .......... .......... .......... .......... 40% 90.6M 2s
 41650K .......... .......... .......... .......... .......... 40%  104M 2s
 41700K .......... .......... .......... .......... .......... 40% 94.5M 2s
 41750K .......... .......... .......... .......... .......... 40% 82.9M 2s
 41800K .......... .......... .......... .......... .......... 40%  122M 2s
 41850K .......... .......... .......... .......... .......... 40% 90.7M 2s
 41900K .......... .......... .......... .......... .......... 40%  119M 2s
 41950K .......... .......... .......... .......... .......... 41% 87.3M 2s
 42000K .......... .......... .......... .......... .......... 41% 87.7M 2s
 42050K .......... .......... .......... .......... .......... 41%  129M 2s
 42100K .......... .......... .......... .......... .......... 41%  102M 2s
 42150K .......... .......... .......... .......... .......... 41%  105M 2s
 42200K .......... .......... .......... .......... .......... 41% 90.5M 2s
 42250K .......... .......... .......... .......... .......... 41%  109M 2s
 42300K .......... .......... .......... .......... .......... 41% 93.9M 2s
 42350K .......... .......... .......... .......... .......... 41% 75.8M 2s
 42400K .......... .......... .......... .......... .......... 41%  119M 2s
 42450K .......... .......... .......... .......... .......... 41% 96.7M 2s
 42500K .......... .......... .......... .......... .......... 41%  109M 2s
 42550K .......... .......... .......... .......... .......... 41%  101M 2s
 42600K .......... .......... .......... .......... .......... 41%  102M 2s
 42650K .......... .......... .......... .......... .......... 41% 93.6M 2s
 42700K .......... .......... .......... .......... .......... 41% 92.2M 2s
 42750K .......... .......... .......... .......... .......... 41%  110M 2s
 42800K .......... .......... .......... .......... .......... 41% 82.1M 2s
 42850K .......... .......... .......... .......... .......... 41% 94.4M 2s
 42900K .......... .......... .......... .......... .......... 41%  130M 2s
 42950K .......... .......... .......... .......... .......... 41% 92.4M 2s
 43000K .......... .......... .......... .......... .......... 42% 11.7M 2s
 43050K .......... .......... .......... .......... .......... 42%  115M 2s
 43100K .......... .......... .......... .......... .......... 42% 88.7M 2s
 43150K .......... .......... .......... .......... .......... 42%  101M 2s
 43200K .......... .......... .......... .......... .......... 42%  104M 2s
 43250K .......... .......... .......... .......... .......... 42% 82.2M 2s
 43300K .......... .......... .......... .......... .......... 42% 68.5M 2s
 43350K .......... .......... .......... .......... .......... 42%  168M 2s
 43400K .......... .......... .......... .......... .......... 42%  121M 2s
 43450K .......... .......... .......... .......... .......... 42%  104M 2s
 43500K .......... .......... .......... .......... .......... 42% 73.0M 2s
 43550K .......... .......... .......... .......... .......... 42% 25.3M 2s
 43600K .......... .......... .......... .......... .......... 42%  170M 2s
 43650K .......... .......... .......... .......... .......... 42%  167M 2s
 43700K .......... .......... .......... .......... .......... 42%  160M 2s
 43750K .......... .......... .......... .......... .......... 42%  142M 2s
 43800K .......... .......... .......... .......... .......... 42%  204M 2s
 43850K .......... .......... .......... .......... .......... 42%  145M 2s
 43900K .......... .......... .......... .......... .......... 42%  160M 2s
 43950K .......... .......... .......... .......... .......... 42%  146M 2s
 44000K .......... .......... .......... .......... .......... 43%  118M 2s
 44050K .......... .......... .......... .......... .......... 43%  101M 2s
 44100K .......... .......... .......... .......... .......... 43% 85.1M 2s
 44150K .......... .......... .......... .......... .......... 43% 81.9M 2s
 44200K .......... .......... .......... .......... .......... 43%  127M 2s
 44250K .......... .......... .......... .......... .......... 43% 81.6M 2s
 44300K .......... .......... .......... .......... .......... 43%  128M 2s
 44350K .......... .......... .......... .......... .......... 43% 93.9M 2s
 44400K .......... .......... .......... .......... .......... 43% 2.65M 2s
 44450K .......... .......... .......... .......... .......... 43%  154M 2s
 44500K .......... .......... .......... .......... .......... 43%  140M 2s
 44550K .......... .......... .......... .......... .......... 43% 93.1M 2s
 44600K .......... .......... .......... .......... .......... 43% 92.5M 2s
 44650K .......... .......... .......... .......... .......... 43%  102M 2s
 44700K .......... .......... .......... .......... .......... 43%  105M 2s
 44750K .......... .......... .......... .......... .......... 43%  106M 2s
 44800K .......... .......... .......... .......... .......... 43% 86.9M 2s
 44850K .......... .......... .......... .......... .......... 43% 93.6M 2s
 44900K .......... .......... .......... .......... .......... 43%  118M 2s
 44950K .......... .......... .......... .......... .......... 43% 91.3M 2s
 45000K .......... .......... .......... .......... .......... 43%  103M 2s
 45050K .......... .......... .......... .......... .......... 44% 91.8M 2s
 45100K .......... .......... .......... .......... .......... 44% 98.6M 2s
 45150K .......... .......... .......... .......... .......... 44% 91.2M 2s
 45200K .......... .......... .......... .......... .......... 44%  109M 2s
 45250K .......... .......... .......... .......... .......... 44%  108M 2s
 45300K .......... .......... .......... .......... .......... 44% 83.1M 2s
 45350K .......... .......... .......... .......... .......... 44%  122M 2s
 45400K .......... .......... .......... .......... .......... 44% 97.3M 2s
 45450K .......... .......... .......... .......... .......... 44% 92.6M 2s
 45500K .......... .......... .......... .......... .......... 44%  107M 2s
 45550K .......... .......... .......... .......... .......... 44% 57.6M 2s
 45600K .......... .......... .......... .......... .......... 44%  142M 2s
 45650K .......... .......... .......... .......... .......... 44%  104M 2s
 45700K .......... .......... .......... .......... .......... 44%  125M 2s
 45750K .......... .......... .......... .......... .......... 44% 83.5M 2s
 45800K .......... .......... .......... .......... .......... 44% 12.0M 2s
 45850K .......... .......... .......... .......... .......... 44%  102M 2s
 45900K .......... .......... .......... .......... .......... 44% 82.1M 2s
 45950K .......... .......... .......... .......... .......... 44%  123M 2s
 46000K .......... .......... .......... .......... .......... 44%  103M 2s
 46050K .......... .......... .......... .......... .......... 45% 98.4M 2s
 46100K .......... .......... .......... .......... .......... 45% 81.0M 2s
 46150K .......... .......... .......... .......... .......... 45%  117M 2s
 46200K .......... .......... .......... .......... .......... 45% 95.7M 2s
 46250K .......... .......... .......... .......... .......... 45%  113M 1s
 46300K .......... .......... .......... .......... .......... 45% 95.9M 1s
